,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
2172,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Bombay Gymkhana,18.937691299778443,72.83097627498172,Athletics & Sports
2173,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Residency Hotel,18.934977866806893,72.83348094090624,Hotel
2174,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Subway,18.938249673818397,72.83302651333345,Sandwich Place
2175,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Barista,18.938509712260338,72.83360746357721,Coffee Shop
2176,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2177,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2178,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Press Club Mumbai,18.94072099666554,72.8324689240542,Bar
2179,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Mocambo Café,18.934266798708123,72.83369775717813,Café
2180,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2181,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Hotel Deluxe,18.933914831352393,72.83320482251608,Indian Restaurant
2182,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,Costa Coffee,18.93517118749109,72.8336185812182,Coffee Shop
2183,JNPT Town Ship,400707,18.9387711,72.8353355,Navi Mumbai,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2184,Krishi Utpanna Bazar,400705,19.080266,73.021173,Navi Mumbai,Hyperpower,19.08031775332105,73.02484957530993,Auto Garage
2185,Krishi Utpanna Bazar,400705,19.080266,73.021173,Navi Mumbai,Turbhe Railway Station,19.076137428901774,73.01810985938882,Train Station
2186,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Dosa Plaza,19.042846930421323,73.0222801036227,South Indian Restaurant
2187,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,KFC,19.045924727140232,73.02428432229284,Fast Food Restaurant
2188,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Domino's Pizza,19.043,73.01899999999999,Pizza Place
2189,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Pizza Hut,19.046057038043575,73.02434335603728,Pizza Place
2190,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Prithvish Family Bar & Restaurant,19.042807262512923,73.02208798725127,Bar
2191,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Royal Enfield,19.048483395305407,73.02309692195635,Automotive Shop
2192,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Royal Punjabi Dhaba,19.043811302077454,73.01504838446495,Dhaba
2193,Nerul Mode,400706,19.047375,73.0193,Navi Mumbai,Sip & Bites (The Veg Treat),19.043060612912928,73.02271064461269,Café
2194,Agashi,401301,19.3849292,72.89754599999998,Thane,Bhajansons Dairy Farm,19.380189367453728,72.89866568787805,Restaurant
2195,Agashi,401301,19.3849292,72.89754599999998,Thane,Chinchoti village,19.382453793867672,72.89754652424575,Scenic Lookout
2196,Agashi,401301,19.3849292,72.89754599999998,Thane,Bhajan lal dairy,19.380141018802345,72.89861367320049,Cheese Shop
2197,Arnala,401302,19.2023218,73.0025371,Thane,Domino's Pizza,19.204,73.006,Pizza Place
2198,Arnala,401302,19.2023218,73.0025371,Thane,Kharegaon Talao,19.20288249690132,73.00223126670916,Lake
2199,Arnala,401302,19.2023218,73.0025371,Thane,Parsik Hills,19.202620176299188,73.00187955004525,Mountain
2200,Arnala,401302,19.2023218,73.0025371,Thane,Kharigaon naka,19.19900371452211,73.00130873007524,Moving Target
2201,Balcum,400608,19.2023218,73.0025371,Thane,Domino's Pizza,19.204,73.006,Pizza Place
2202,Balcum,400608,19.2023218,73.0025371,Thane,Kharegaon Talao,19.20288249690132,73.00223126670916,Lake
2203,Balcum,400608,19.2023218,73.0025371,Thane,Parsik Hills,19.202620176299188,73.00187955004525,Mountain
2204,Balcum,400608,19.2023218,73.0025371,Thane,Kharigaon naka,19.19900371452211,73.00130873007524,Moving Target
2205,Bassien,401201,19.3849292,72.89754599999998,Thane,Bhajansons Dairy Farm,19.380189367453728,72.89866568787805,Restaurant
2206,Bassien,401201,19.3849292,72.89754599999998,Thane,Chinchoti village,19.382453793867672,72.89754652424575,Scenic Lookout
2207,Bassien,401201,19.3849292,72.89754599999998,Thane,Bhajan lal dairy,19.380141018802345,72.89861367320049,Cheese Shop
2208,Bassien Road,401202,19.3566852,72.89282800000002,Thane,Royal Garden Resort,19.355799490191945,72.89237737655641,Resort
2209,Bassien Road,401202,19.3566852,72.89282800000002,Thane,Royal Inn By Royal Hills,19.354007273224013,72.89368167485773,Restaurant
2210,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2211,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Town House Cafe,18.93854995852304,72.83346355505407,Bar
2212,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2213,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Cafe Excelsior,18.93770120763569,72.8335661466234,Café
2214,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Chhatrapati Shivaji Maharaj Terminus,18.940088330432037,72.83525722997862,Train Station
2215,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2216,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2217,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Ideal Corner,18.934961470035773,72.83405011234706,Indian Restaurant
2218,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2219,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Café Universal,18.936020671277106,72.83745296372305,Irani Cafe
2220,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2221,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2222,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2223,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Dakshin Bar And Kitchen,18.936489452301352,72.83748977150547,Seafood Restaurant
2224,Ganeshpuri,401206,18.9387711,72.8353355,Thane,The Clearing House,18.935328221472208,72.8382632440215,Lounge
2225,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Bombay Gymkhana,18.937691299778443,72.83097627498172,Athletics & Sports
2226,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Residency Hotel,18.934977866806893,72.83348094090624,Hotel
2227,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Subway,18.938249673818397,72.83302651333345,Sandwich Place
2228,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Barista,18.938509712260338,72.83360746357721,Coffee Shop
2229,Ganeshpuri,401206,18.9387711,72.8353355,Thane,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2230,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2231,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Press Club Mumbai,18.94072099666554,72.8324689240542,Bar
2232,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Mocambo Café,18.934266798708123,72.83369775717813,Café
2233,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2234,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Hotel Deluxe,18.933914831352393,72.83320482251608,Indian Restaurant
2235,Ganeshpuri,401206,18.9387711,72.8353355,Thane,Costa Coffee,18.93517118749109,72.8336185812182,Coffee Shop
2236,Ganeshpuri,401206,18.9387711,72.8353355,Thane,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2237,Jakegram,400606,19.13261205,72.93201331422414,Thane,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
2238,Jakegram,400606,19.13261205,72.93201331422414,Thane,Picardo's Cake Shop,19.12943726038163,72.93326140199852,Cupcake Shop
2239,Jakegram,400606,19.13261205,72.93201331422414,Thane,"Monginis, Kanjurmarg - East",19.130951463424832,72.93558600663911,Bakery
2240,Jakegram,400606,19.13261205,72.93201331422414,Thane,Huma Mall,19.13493529085725,72.92797859447545,Shopping Mall
2241,Kalwa,400605,19.2023218,73.0025371,Thane,Domino's Pizza,19.204,73.006,Pizza Place
2242,Kalwa,400605,19.2023218,73.0025371,Thane,Kharegaon Talao,19.20288249690132,73.00223126670916,Lake
2243,Kalwa,400605,19.2023218,73.0025371,Thane,Parsik Hills,19.202620176299188,73.00187955004525,Mountain
2244,Kalwa,400605,19.2023218,73.0025371,Thane,Kharigaon naka,19.19900371452211,73.00130873007524,Moving Target
2245,Kopri Colony,400603,19.13261205,72.93201331422414,Thane,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
2246,Kopri Colony,400603,19.13261205,72.93201331422414,Thane,Picardo's Cake Shop,19.12943726038163,72.93326140199852,Cupcake Shop
2247,Kopri Colony,400603,19.13261205,72.93201331422414,Thane,"Monginis, Kanjurmarg - East",19.130951463424832,72.93558600663911,Bakery
2248,Kopri Colony,400603,19.13261205,72.93201331422414,Thane,Huma Mall,19.13493529085725,72.92797859447545,Shopping Mall
2249,Papdi,401207,18.9387711,72.8353355,Thane,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2250,Papdi,401207,18.9387711,72.8353355,Thane,Town House Cafe,18.93854995852304,72.83346355505407,Bar
2251,Papdi,401207,18.9387711,72.8353355,Thane,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2252,Papdi,401207,18.9387711,72.8353355,Thane,Cafe Excelsior,18.93770120763569,72.8335661466234,Café
2253,Papdi,401207,18.9387711,72.8353355,Thane,Chhatrapati Shivaji Maharaj Terminus,18.940088330432037,72.83525722997862,Train Station
2254,Papdi,401207,18.9387711,72.8353355,Thane,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2255,Papdi,401207,18.9387711,72.8353355,Thane,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2256,Papdi,401207,18.9387711,72.8353355,Thane,Ideal Corner,18.934961470035773,72.83405011234706,Indian Restaurant
2257,Papdi,401207,18.9387711,72.8353355,Thane,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2258,Papdi,401207,18.9387711,72.8353355,Thane,Café Universal,18.936020671277106,72.83745296372305,Irani Cafe
2259,Papdi,401207,18.9387711,72.8353355,Thane,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2260,Papdi,401207,18.9387711,72.8353355,Thane,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2261,Papdi,401207,18.9387711,72.8353355,Thane,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2262,Papdi,401207,18.9387711,72.8353355,Thane,Dakshin Bar And Kitchen,18.936489452301352,72.83748977150547,Seafood Restaurant
2263,Papdi,401207,18.9387711,72.8353355,Thane,The Clearing House,18.935328221472208,72.8382632440215,Lounge
2264,Papdi,401207,18.9387711,72.8353355,Thane,Bombay Gymkhana,18.937691299778443,72.83097627498172,Athletics & Sports
2265,Papdi,401207,18.9387711,72.8353355,Thane,Residency Hotel,18.934977866806893,72.83348094090624,Hotel
2266,Papdi,401207,18.9387711,72.8353355,Thane,Subway,18.938249673818397,72.83302651333345,Sandwich Place
2267,Papdi,401207,18.9387711,72.8353355,Thane,Barista,18.938509712260338,72.83360746357721,Coffee Shop
2268,Papdi,401207,18.9387711,72.8353355,Thane,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2269,Papdi,401207,18.9387711,72.8353355,Thane,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2270,Papdi,401207,18.9387711,72.8353355,Thane,Press Club Mumbai,18.94072099666554,72.8324689240542,Bar
2271,Papdi,401207,18.9387711,72.8353355,Thane,Mocambo Café,18.934266798708123,72.83369775717813,Café
2272,Papdi,401207,18.9387711,72.8353355,Thane,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2273,Papdi,401207,18.9387711,72.8353355,Thane,Hotel Deluxe,18.933914831352393,72.83320482251608,Indian Restaurant
2274,Papdi,401207,18.9387711,72.8353355,Thane,Costa Coffee,18.93517118749109,72.8336185812182,Coffee Shop
2275,Papdi,401207,18.9387711,72.8353355,Thane,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2276,Sandoz Baug,400607,19.2023218,73.0025371,Thane,Domino's Pizza,19.204,73.006,Pizza Place
2277,Sandoz Baug,400607,19.2023218,73.0025371,Thane,Kharegaon Talao,19.20288249690132,73.00223126670916,Lake
2278,Sandoz Baug,400607,19.2023218,73.0025371,Thane,Parsik Hills,19.202620176299188,73.00187955004525,Mountain
2279,Sandoz Baug,400607,19.2023218,73.0025371,Thane,Kharigaon naka,19.19900371452211,73.00130873007524,Moving Target
2280,Sopara,401203,19.3849292,72.89754599999998,Thane,Bhajansons Dairy Farm,19.380189367453728,72.89866568787805,Restaurant
2281,Sopara,401203,19.3849292,72.89754599999998,Thane,Chinchoti village,19.382453793867672,72.89754652424575,Scenic Lookout
2282,Sopara,401203,19.3849292,72.89754599999998,Thane,Bhajan lal dairy,19.380141018802345,72.89861367320049,Cheese Shop
2283,Umbarpada,401102,19.3849292,72.89754599999998,Thane,Bhajansons Dairy Farm,19.380189367453728,72.89866568787805,Restaurant
2284,Umbarpada,401102,19.3849292,72.89754599999998,Thane,Chinchoti village,19.382453793867672,72.89754652424575,Scenic Lookout
2285,Umbarpada,401102,19.3849292,72.89754599999998,Thane,Bhajan lal dairy,19.380141018802345,72.89861367320049,Cheese Shop
2286,Vasai East I/E,401208,19.3849292,72.89754599999998,Thane,Bhajansons Dairy Farm,19.380189367453728,72.89866568787805,Restaurant
2287,Vasai East I/E,401208,19.3849292,72.89754599999998,Thane,Chinchoti village,19.382453793867672,72.89754652424575,Scenic Lookout
2288,Vasai East I/E,401208,19.3849292,72.89754599999998,Thane,Bhajan lal dairy,19.380141018802345,72.89861367320049,Cheese Shop
2289,Vasai Road East,401210,18.9387711,72.8353355,Thane,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2290,Vasai Road East,401210,18.9387711,72.8353355,Thane,Town House Cafe,18.93854995852304,72.83346355505407,Bar
2291,Vasai Road East,401210,18.9387711,72.8353355,Thane,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2292,Vasai Road East,401210,18.9387711,72.8353355,Thane,Cafe Excelsior,18.93770120763569,72.8335661466234,Café
2293,Vasai Road East,401210,18.9387711,72.8353355,Thane,Chhatrapati Shivaji Maharaj Terminus,18.940088330432037,72.83525722997862,Train Station
2294,Vasai Road East,401210,18.9387711,72.8353355,Thane,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2295,Vasai Road East,401210,18.9387711,72.8353355,Thane,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2296,Vasai Road East,401210,18.9387711,72.8353355,Thane,Ideal Corner,18.934961470035773,72.83405011234706,Indian Restaurant
2297,Vasai Road East,401210,18.9387711,72.8353355,Thane,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2298,Vasai Road East,401210,18.9387711,72.8353355,Thane,Café Universal,18.936020671277106,72.83745296372305,Irani Cafe
2299,Vasai Road East,401210,18.9387711,72.8353355,Thane,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2300,Vasai Road East,401210,18.9387711,72.8353355,Thane,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2301,Vasai Road East,401210,18.9387711,72.8353355,Thane,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2302,Vasai Road East,401210,18.9387711,72.8353355,Thane,Dakshin Bar And Kitchen,18.936489452301352,72.83748977150547,Seafood Restaurant
2303,Vasai Road East,401210,18.9387711,72.8353355,Thane,The Clearing House,18.935328221472208,72.8382632440215,Lounge
2304,Vasai Road East,401210,18.9387711,72.8353355,Thane,Bombay Gymkhana,18.937691299778443,72.83097627498172,Athletics & Sports
2305,Vasai Road East,401210,18.9387711,72.8353355,Thane,Residency Hotel,18.934977866806893,72.83348094090624,Hotel
2306,Vasai Road East,401210,18.9387711,72.8353355,Thane,Subway,18.938249673818397,72.83302651333345,Sandwich Place
2307,Vasai Road East,401210,18.9387711,72.8353355,Thane,Barista,18.938509712260338,72.83360746357721,Coffee Shop
2308,Vasai Road East,401210,18.9387711,72.8353355,Thane,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2309,Vasai Road East,401210,18.9387711,72.8353355,Thane,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2310,Vasai Road East,401210,18.9387711,72.8353355,Thane,Press Club Mumbai,18.94072099666554,72.8324689240542,Bar
2311,Vasai Road East,401210,18.9387711,72.8353355,Thane,Mocambo Café,18.934266798708123,72.83369775717813,Café
2312,Vasai Road East,401210,18.9387711,72.8353355,Thane,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2313,Vasai Road East,401210,18.9387711,72.8353355,Thane,Hotel Deluxe,18.933914831352393,72.83320482251608,Indian Restaurant
2314,Vasai Road East,401210,18.9387711,72.8353355,Thane,Costa Coffee,18.93517118749109,72.8336185812182,Coffee Shop
2315,Vasai Road East,401210,18.9387711,72.8353355,Thane,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2316,B A R C,400085,19.0167,72.85,Mumbai,Five Gardens,19.019765664291924,72.8538179397583,Garden
2317,B A R C,400085,19.0167,72.85,Mumbai,Grandmama's Café,19.016673212744305,72.84611661229603,Café
2318,B A R C,400085,19.0167,72.85,Mumbai,Parag Juice Center,19.018304220701694,72.84710415452051,Juice Bar
2319,B A R C,400085,19.0167,72.85,Mumbai,Punjabi Tadka,19.017003113043227,72.84483337834129,Indian Restaurant
2320,B A R C,400085,19.0167,72.85,Mumbai,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
2321,B A R C,400085,19.0167,72.85,Mumbai,D. Damodar Mithaiwala,19.018910559191767,72.84703902072583,Farmers Market
2322,B A R C,400085,19.0167,72.85,Mumbai,Cafe Coffee Day,19.016880245121698,72.84605818822351,Coffee Shop
2323,B A R C,400085,19.0167,72.85,Mumbai,Dadar Club,19.01757717172196,72.84539861546341,Lounge
2324,B A R C,400085,19.0167,72.85,Mumbai,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
2325,B A R C,400085,19.0167,72.85,Mumbai,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
2326,B A R C,400085,19.0167,72.85,Mumbai,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
2327,B A R C,400085,19.0167,72.85,Mumbai,Ramee Guestline Hotel,19.017085009575183,72.84470280580939,Hotel
2328,B A R C,400085,19.0167,72.85,Mumbai,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
2329,B A R C,400085,19.0167,72.85,Mumbai,Great punjab restaurant,19.014281050391084,72.84507809145234,Indian Restaurant
2330,B A R C,400085,19.0167,72.85,Mumbai,wadala bus depot,19.014879101348924,72.85200081859217,Bus Station
2331,B A R C,400085,19.0167,72.85,Mumbai,"El Cafe, Coffee & More",19.01664729723416,72.84606876584458,Coffee Shop
2332,B A R C,400085,19.0167,72.85,Mumbai,Agyari Gardens,19.01889570771985,72.85252584011019,Park
2333,B A R C,400085,19.0167,72.85,Mumbai,GUPTA Chat Sevpuri Bhelwala,19.020745177106182,72.85318355777218,Snack Place
